titel,rating,descriptie,artikel_nummer,oude_prijs,prijs,fotos,page_load_time,status_code,request_time
Product 95,2,Lorem ipsum dolor sit amet for Product 95,833407,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1015,200,1002
Product 96,4,Lorem ipsum dolor sit amet for Product 96,533847,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1013,200,996
Product 97,4,Lorem ipsum dolor sit amet for Product 97,838347,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1039,200,1026
Product 98,3,Lorem ipsum dolor sit amet for Product 98,582369,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",992,200,977
Product 99,2,Lorem ipsum dolor sit amet for Product 99,667905,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1020,200,1005
Product 100,5,Lorem ipsum dolor sit amet for Product 100,306052,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1018,200,1001
Product 101,3,Lorem ipsum dolor sit amet for Product 101,559401,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",998,200,980
Product 102,4,Lorem ipsum dolor sit amet for Product 102,162802,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1342,200,1336
Product 103,4,Lorem ipsum dolor sit amet for Product 103,861127,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1015,200,1009
Product 104,1,Lorem ipsum dolor sit amet for Product 104,803469,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1005,200,990
Product 105,4,Lorem ipsum dolor sit amet for Product 105,375029,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1131,200,1116
Product 106,4,Lorem ipsum dolor sit amet for Product 106,583869,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1052,200,1036
Product 107,4,Lorem ipsum dolor sit amet for Product 107,608272,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1069,200,1056
Product 108,2,Lorem ipsum dolor sit amet for Product 108,115549,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1017,200,1003
Product 109,4,Lorem ipsum dolor sit amet for Product 109,997228,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1032,200,1016
Product 110,5,Lorem ipsum dolor sit amet for Product 110,882255,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1037,200,1021
Product 111,4,Lorem ipsum dolor sit amet for Product 111,511643,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1057,200,1037
Product 112,3,Lorem ipsum dolor sit amet for Product 112,282908,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1031,200,1013
Product 113,3,Lorem ipsum dolor sit amet for Product 113,420102,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1000,200,983
Product 114,5,Lorem ipsum dolor sit amet for Product 114,937943,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1287,200,1274
Product 115,5,Lorem ipsum dolor sit amet for Product 115,433844,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1022,200,1006
Product 116,3,Lorem ipsum dolor sit amet for Product 116,407940,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1005,200,989
Product 117,4,Lorem ipsum dolor sit amet for Product 117,570494,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1057,200,1043
Product 118,5,Lorem ipsum dolor sit amet for Product 118,703912,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1039,200,1020
Product 119,2,Lorem ipsum dolor sit amet for Product 119,520427,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1004,200,989
Product 120,5,Lorem ipsum dolor sit amet for Product 120,461017,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1001,200,984
Product 121,2,Lorem ipsum dolor sit amet for Product 121,344551,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1061,200,1042
Product 122,3,Lorem ipsum dolor sit amet for Product 122,594788,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1018,200,999
Product 123,4,Lorem ipsum dolor sit amet for Product 123,489079,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1034,200,1014
Product 124,5,Lorem ipsum dolor sit amet for Product 124,505884,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1030,200,1005
Product 125,3,Lorem ipsum dolor sit amet for Product 125,242038,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",988,200,981
Product 126,3,Lorem ipsum dolor sit amet for Product 126,749713,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1014,200,995
Product 127,5,Lorem ipsum dolor sit amet for Product 127,394312,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1025,200,1011
Product 128,4,Lorem ipsum dolor sit amet for Product 128,673633,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1031,200,1015
Product 129,2,Lorem ipsum dolor sit amet for Product 129,557831,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1011,200,995
Product 130,5,Lorem ipsum dolor sit amet for Product 130,997819,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1079,200,1066
Product 131,2,Lorem ipsum dolor sit amet for Product 131,385698,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",997,200,980
Product 132,3,Lorem ipsum dolor sit amet for Product 132,755071,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1008,200,991
Product 133,5,Lorem ipsum dolor sit amet for Product 133,907464,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1042,200,1027
Product 134,5,Lorem ipsum dolor sit amet for Product 134,551519,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1055,200,1043
Product 135,3,Lorem ipsum dolor sit amet for Product 135,128974,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1128,200,1114
Product 136,5,Lorem ipsum dolor sit amet for Product 136,954579,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1051,200,1032
Product 137,2,Lorem ipsum dolor sit amet for Product 137,967123,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1001,200,984
Product 138,5,Lorem ipsum dolor sit amet for Product 138,933678,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1037,200,1013
Product 139,5,Lorem ipsum dolor sit amet for Product 139,514219,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1003,200,996
Product 140,4,Lorem ipsum dolor sit amet for Product 140,878742,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",983,200,976
Product 141,5,Lorem ipsum dolor sit amet for Product 141,465819,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",986,200,976
Product 142,2,Lorem ipsum dolor sit amet for Product 142,629102,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1046,200,1027
Product 143,3,Lorem ipsum dolor sit amet for Product 143,732869,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1005,200,989
Product 144,2,Lorem ipsum dolor sit amet for Product 144,226655,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1022,200,1005
Product 145,3,Lorem ipsum dolor sit amet for Product 145,323718,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1301,200,1287
Product 146,1,Lorem ipsum dolor sit amet for Product 146,474890,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1070,200,1047
Product 147,1,Lorem ipsum dolor sit amet for Product 147,372019,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1045,200,1029
Product 148,4,Lorem ipsum dolor sit amet for Product 148,533718,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1020,200,1003
Product 149,5,Lorem ipsum dolor sit amet for Product 149,260397,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1078,200,1059
Product 150,4,Lorem ipsum dolor sit amet for Product 150,214093,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1315,200,1301
Product 151,1,Lorem ipsum dolor sit amet for Product 151,189178,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1029,200,1009
Product 152,3,Lorem ipsum dolor sit amet for Product 152,779395,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1060,200,1046
Product 153,4,Lorem ipsum dolor sit amet for Product 153,496021,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1024,200,1008
Product 154,4,Lorem ipsum dolor sit amet for Product 154,599700,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1000,200,986
Product 155,1,Lorem ipsum dolor sit amet for Product 155,458465,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1013,200,996
Product 156,1,Lorem ipsum dolor sit amet for Product 156,801087,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1006,200,994
Product 157,3,Lorem ipsum dolor sit amet for Product 157,513520,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1006,200,991
Product 158,1,Lorem ipsum dolor sit amet for Product 158,942389,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1002,200,988
Product 159,2,Lorem ipsum dolor sit amet for Product 159,995245,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",999,200,987
Product 160,5,Lorem ipsum dolor sit amet for Product 160,306332,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1059,200,1038
Product 161,2,Lorem ipsum dolor sit amet for Product 161,954506,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1033,200,1017
Product 162,3,Lorem ipsum dolor sit amet for Product 162,571055,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1010,200,995
Product 163,2,Lorem ipsum dolor sit amet for Product 163,267010,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1004,200,989
Product 164,5,Lorem ipsum dolor sit amet for Product 164,823660,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1031,200,1011
Product 165,2,Lorem ipsum dolor sit amet for Product 165,908711,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",998,200,981
Product 166,4,Lorem ipsum dolor sit amet for Product 166,991352,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1004,200,986
Product 167,2,Lorem ipsum dolor sit amet for Product 167,133959,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1011,200,999
Product 168,5,Lorem ipsum dolor sit amet for Product 168,815712,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1037,200,1016
Product 169,5,Lorem ipsum dolor sit amet for Product 169,198987,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",999,200,985
Product 170,1,Lorem ipsum dolor sit amet for Product 170,148129,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1036,200,1021
Product 171,5,Lorem ipsum dolor sit amet for Product 171,303922,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1035,200,1016
Product 172,4,Lorem ipsum dolor sit amet for Product 172,436975,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",994,200,980
Product 173,3,Lorem ipsum dolor sit amet for Product 173,483852,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1001,200,983
Product 174,1,Lorem ipsum dolor sit amet for Product 174,619040,,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1013,200,997
Product 175,4,Lorem ipsum dolor sit amet for Product 175,425258,$150.00,$100.00,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1037,200,1006
