titel,rating,descriptie,artikel_nummer,oude_prijs,prijs,fotos,page_load_time,status_code,request_time
Product 95,4,Lorem ipsum dolor sit amet for Product 95,833407,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1004,200,993
Product 96,4,Lorem ipsum dolor sit amet for Product 96,533847,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg']",993,200,980
Product 97,4,Lorem ipsum dolor sit amet for Product 97,838347,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg']",1010,200,993
Product 98,4,Lorem ipsum dolor sit amet for Product 98,582369,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",998,200,983
Product 99,4,Lorem ipsum dolor sit amet for Product 99,667905,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1050,200,1022
Product 100,4,Lorem ipsum dolor sit amet for Product 100,306052,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg']",1020,200,1007
Product 101,4,Lorem ipsum dolor sit amet for Product 101,559401,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",998,200,986
Product 102,4,Lorem ipsum dolor sit amet for Product 102,162802,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg']",1292,200,1282
Product 103,4,Lorem ipsum dolor sit amet for Product 103,861127,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1012,200,992
Product 104,4,Lorem ipsum dolor sit amet for Product 104,803469,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1012,200,1003
Product 105,4,Lorem ipsum dolor sit amet for Product 105,375029,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg']",1075,200,1056
Product 106,4,Lorem ipsum dolor sit amet for Product 106,583869,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1049,200,1031
Product 107,4,Lorem ipsum dolor sit amet for Product 107,608272,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg']",1012,200,1001
Product 108,4,Lorem ipsum dolor sit amet for Product 108,115549,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",997,200,987
Product 109,4,Lorem ipsum dolor sit amet for Product 109,997228,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",999,200,987
Product 110,4,Lorem ipsum dolor sit amet for Product 110,882255,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",998,200,985
Product 111,4,Lorem ipsum dolor sit amet for Product 111,511643,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1033,200,1015
Product 112,4,Lorem ipsum dolor sit amet for Product 112,282908,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1030,200,1010
Product 113,4,Lorem ipsum dolor sit amet for Product 113,420102,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1025,200,1008
Product 114,4,Lorem ipsum dolor sit amet for Product 114,937943,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1307,200,1302
Product 115,4,Lorem ipsum dolor sit amet for Product 115,433844,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1008,200,997
Product 116,4,Lorem ipsum dolor sit amet for Product 116,407940,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg']",1001,200,987
Product 117,4,Lorem ipsum dolor sit amet for Product 117,570494,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1006,200,992
Product 118,4,Lorem ipsum dolor sit amet for Product 118,703912,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",999,200,988
Product 119,4,Lorem ipsum dolor sit amet for Product 119,520427,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1034,200,1017
Product 120,4,Lorem ipsum dolor sit amet for Product 120,461017,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg']",986,200,973
Product 121,4,Lorem ipsum dolor sit amet for Product 121,344551,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg']",1012,200,999
Product 122,4,Lorem ipsum dolor sit amet for Product 122,594788,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg']",1032,200,1016
Product 123,4,Lorem ipsum dolor sit amet for Product 123,489079,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1025,200,1007
Product 124,4,Lorem ipsum dolor sit amet for Product 124,505884,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1034,200,1021
Product 125,4,Lorem ipsum dolor sit amet for Product 125,242038,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1040,200,1030
Product 126,4,Lorem ipsum dolor sit amet for Product 126,749713,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg']",1029,200,1009
Product 127,4,Lorem ipsum dolor sit amet for Product 127,394312,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1019,200,1007
Product 128,4,Lorem ipsum dolor sit amet for Product 128,673633,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg']",1047,200,1034
Product 129,4,Lorem ipsum dolor sit amet for Product 129,557831,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1060,200,1051
Product 130,4,Lorem ipsum dolor sit amet for Product 130,997819,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1034,200,1020
Product 131,4,Lorem ipsum dolor sit amet for Product 131,385698,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1003,200,988
Product 132,4,Lorem ipsum dolor sit amet for Product 132,755071,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",991,200,984
Product 133,4,Lorem ipsum dolor sit amet for Product 133,907464,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1022,200,1012
Product 134,4,Lorem ipsum dolor sit amet for Product 134,551519,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1015,200,1002
Product 135,4,Lorem ipsum dolor sit amet for Product 135,128974,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1004,200,992
Product 136,4,Lorem ipsum dolor sit amet for Product 136,954579,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg']",1021,200,1006
Product 137,4,Lorem ipsum dolor sit amet for Product 137,967123,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1013,200,998
Product 138,4,Lorem ipsum dolor sit amet for Product 138,933678,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1023,200,1012
Product 139,4,Lorem ipsum dolor sit amet for Product 139,514219,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1057,200,1044
Product 140,4,Lorem ipsum dolor sit amet for Product 140,878742,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg']",1017,200,1007
Product 141,4,Lorem ipsum dolor sit amet for Product 141,465819,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1051,200,1038
Product 142,4,Lorem ipsum dolor sit amet for Product 142,629102,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1016,200,1001
Product 143,4,Lorem ipsum dolor sit amet for Product 143,732869,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1066,200,1054
Product 144,4,Lorem ipsum dolor sit amet for Product 144,226655,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1018,200,1009
Product 145,4,Lorem ipsum dolor sit amet for Product 145,323718,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg']",1334,200,1324
Product 146,4,Lorem ipsum dolor sit amet for Product 146,474890,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1035,200,1022
Product 147,4,Lorem ipsum dolor sit amet for Product 147,372019,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1009,200,1000
Product 148,4,Lorem ipsum dolor sit amet for Product 148,533718,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1058,200,1040
Product 149,4,Lorem ipsum dolor sit amet for Product 149,260397,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1043,200,1029
Product 150,4,Lorem ipsum dolor sit amet for Product 150,214093,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg']",1300,200,1289
Product 151,4,Lorem ipsum dolor sit amet for Product 151,189178,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg']",1025,200,1010
Product 152,4,Lorem ipsum dolor sit amet for Product 152,779395,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1010,200,1000
Product 153,4,Lorem ipsum dolor sit amet for Product 153,496021,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1061,200,1050
Product 154,4,Lorem ipsum dolor sit amet for Product 154,599700,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg']",1015,200,1006
Product 155,4,Lorem ipsum dolor sit amet for Product 155,458465,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1004,200,992
Product 156,4,Lorem ipsum dolor sit amet for Product 156,801087,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg']",983,200,978
Product 157,4,Lorem ipsum dolor sit amet for Product 157,513520,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1159,200,1149
Product 158,4,Lorem ipsum dolor sit amet for Product 158,942389,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1027,200,1016
Product 159,4,Lorem ipsum dolor sit amet for Product 159,995245,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1005,200,994
Product 160,4,Lorem ipsum dolor sit amet for Product 160,306332,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1018,200,1004
Product 161,4,Lorem ipsum dolor sit amet for Product 161,954506,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1121,200,1102
Product 162,4,Lorem ipsum dolor sit amet for Product 162,571055,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg']",998,200,988
Product 163,4,Lorem ipsum dolor sit amet for Product 163,267010,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg']",994,200,982
Product 164,4,Lorem ipsum dolor sit amet for Product 164,823660,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1042,200,1028
Product 165,4,Lorem ipsum dolor sit amet for Product 165,908711,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1025,200,1012
Product 166,4,Lorem ipsum dolor sit amet for Product 166,991352,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1064,200,1054
Product 167,4,Lorem ipsum dolor sit amet for Product 167,133959,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1043,200,1029
Product 168,4,Lorem ipsum dolor sit amet for Product 168,815712,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1017,200,1008
Product 169,4,Lorem ipsum dolor sit amet for Product 169,198987,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",994,200,984
Product 170,4,Lorem ipsum dolor sit amet for Product 170,148129,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1000,200,989
Product 171,4,Lorem ipsum dolor sit amet for Product 171,303922,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/01.jpg', 'http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg']",1039,200,1024
Product 172,4,Lorem ipsum dolor sit amet for Product 172,436975,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg']",1049,200,1038
Product 173,4,Lorem ipsum dolor sit amet for Product 173,483852,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg']",991,200,979
Product 174,4,Lorem ipsum dolor sit amet for Product 174,619040,,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/03.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg']",1027,200,1016
Product 175,4,Lorem ipsum dolor sit amet for Product 175,425258,$150.00,$100.00,"['http://localhost:3001/http://localhost:3001/img/products/04.jpg', 'http://localhost:3001/http://localhost:3001/img/products/02.jpg', 'http://localhost:3001/http://localhost:3001/img/products/05.jpg', 'http://localhost:3001/http://localhost:3001/img/products/01.jpg']",1006,200,996
